,Oil_Price,Cocoa_Price,Gold_Price,Date
5443,43.98,2509.38,1867.87,2020-11-26
5444,43.98,2509.38,1867.87,2020-11-27
5445,43.98,2509.38,1867.87,2020-11-28
5446,43.98,2509.38,1867.87,2020-11-29
5447,43.98,2509.38,1867.87,2020-11-30
5448,50.23,2581.32,1857.19,2020-12-01
5449,50.23,2581.32,1857.19,2020-12-02
5450,50.23,2581.32,1857.19,2020-12-03
5451,50.23,2581.32,1857.19,2020-12-04
5452,50.23,2581.32,1857.19,2020-12-05
5453,50.23,2581.32,1857.19,2020-12-06
5454,50.23,2581.32,1857.19,2020-12-07
5455,50.23,2581.32,1857.19,2020-12-08
5456,50.23,2581.32,1857.19,2020-12-09
5457,50.23,2581.32,1857.19,2020-12-10
5458,50.23,2581.32,1857.19,2020-12-11
5459,50.23,2581.32,1857.19,2020-12-12
5460,50.23,2581.32,1857.19,2020-12-13
5461,50.23,2581.32,1857.19,2020-12-14
5462,50.23,2581.32,1857.19,2020-12-15
5463,50.23,2581.32,1857.19,2020-12-16
5464,50.23,2581.32,1857.19,2020-12-17
5465,50.23,2581.32,1857.19,2020-12-18
5466,50.23,2581.32,1857.19,2020-12-19
5467,50.23,2581.32,1857.19,2020-12-20
5468,50.23,2581.32,1857.19,2020-12-21
5469,50.23,2581.32,1857.19,2020-12-22
5470,50.23,2581.32,1857.19,2020-12-23
5471,50.23,2581.32,1857.19,2020-12-24
5472,50.23,2581.32,1857.19,2020-12-25
5473,50.23,2581.32,1857.19,2020-12-26
5474,50.23,2581.32,1857.19,2020-12-27
5475,50.23,2581.32,1857.19,2020-12-28
5476,50.23,2581.32,1857.19,2020-12-29
5477,50.23,2581.32,1857.19,2020-12-30
5478,50.23,2581.32,1857.19,2020-12-31
5479,55.33,2523.95,1867.04,2021-01-01
5480,55.33,2523.95,1867.04,2021-01-02
5481,55.33,2523.95,1867.04,2021-01-03
5482,55.33,2523.95,1867.04,2021-01-04
5483,55.33,2523.95,1867.04,2021-01-05
5484,55.33,2523.95,1867.04,2021-01-06
5485,55.33,2523.95,1867.04,2021-01-07
5486,55.33,2523.95,1867.04,2021-01-08
5487,55.33,2523.95,1867.04,2021-01-09
5488,55.33,2523.95,1867.04,2021-01-10
5489,55.33,2523.95,1867.04,2021-01-11
5490,55.33,2523.95,1867.04,2021-01-12
5491,55.33,2523.95,1867.04,2021-01-13
5492,55.33,2523.95,1867.04,2021-01-14
5493,55.33,2523.95,1867.04,2021-01-15
5494,55.33,2523.95,1867.04,2021-01-16
5495,55.33,2523.95,1867.04,2021-01-17
5496,55.33,2523.95,1867.04,2021-01-18
5497,55.33,2523.95,1867.04,2021-01-19
5498,55.33,2523.95,1867.04,2021-01-20
5499,55.33,2523.95,1867.04,2021-01-21
5500,55.33,2523.95,1867.04,2021-01-22
5501,55.33,2523.95,1867.04,2021-01-23
5502,55.33,2523.95,1867.04,2021-01-24
5503,55.33,2523.95,1867.04,2021-01-25
5504,55.33,2523.95,1867.04,2021-01-26
5505,55.33,2523.95,1867.04,2021-01-27
5506,55.33,2523.95,1867.04,2021-01-28
5507,55.33,2523.95,1867.04,2021-01-29
5508,55.33,2523.95,1867.04,2021-01-30
5509,55.33,2523.95,1867.04,2021-01-31
5510,62.27,2508.84,1810.34,2021-02-01
5511,62.27,2508.84,1810.34,2021-02-02
5512,62.27,2508.84,1810.34,2021-02-03
5513,62.27,2508.84,1810.34,2021-02-04
5514,62.27,2508.84,1810.34,2021-02-05
5515,62.27,2508.84,1810.34,2021-02-06
5516,62.27,2508.84,1810.34,2021-02-07
5517,62.27,2508.84,1810.34,2021-02-08
5518,62.27,2508.84,1810.34,2021-02-09
5519,62.27,2508.84,1810.34,2021-02-10
5520,62.27,2508.84,1810.34,2021-02-11
5521,62.27,2508.84,1810.34,2021-02-12
5522,62.27,2508.84,1810.34,2021-02-13
5523,62.27,2508.84,1810.34,2021-02-14
5524,62.27,2508.84,1810.34,2021-02-15
5525,62.27,2508.84,1810.34,2021-02-16
5526,62.27,2508.84,1810.34,2021-02-17
5527,62.27,2508.84,1810.34,2021-02-18
5528,62.27,2508.84,1810.34,2021-02-19
5529,62.27,2508.84,1810.34,2021-02-20
5530,62.27,2508.84,1810.34,2021-02-21
5531,62.27,2508.84,1810.34,2021-02-22
5532,62.27,2508.84,1810.34,2021-02-23
5533,62.27,2508.84,1810.34,2021-02-24
5534,62.27,2508.84,1810.34,2021-02-25
5535,62.27,2508.84,1810.34,2021-02-26
5536,62.27,2508.84,1810.34,2021-02-27
5537,62.27,2508.84,1810.34,2021-02-28
5538,65.84,2520.78,1722.49,2021-03-01
5539,65.84,2520.78,1722.49,2021-03-02
5540,65.84,2520.78,1722.49,2021-03-03
5541,65.84,2520.78,1722.49,2021-03-04
5542,65.84,2520.78,1722.49,2021-03-05
5543,65.84,2520.78,1722.49,2021-03-06
5544,65.84,2520.78,1722.49,2021-03-07
5545,65.84,2520.78,1722.49,2021-03-08
5546,65.84,2520.78,1722.49,2021-03-09
5547,65.84,2520.78,1722.49,2021-03-10
5548,65.84,2520.78,1722.49,2021-03-11
5549,65.84,2520.78,1722.49,2021-03-12
5550,65.84,2520.78,1722.49,2021-03-13
5551,65.84,2520.78,1722.49,2021-03-14
5552,65.84,2520.78,1722.49,2021-03-15
5553,65.84,2520.78,1722.49,2021-03-16
5554,65.84,2520.78,1722.49,2021-03-17
5555,65.84,2520.78,1722.49,2021-03-18
5556,65.84,2520.78,1722.49,2021-03-19
5557,65.84,2520.78,1722.49,2021-03-20
5558,65.84,2520.78,1722.49,2021-03-21
5559,65.84,2520.78,1722.49,2021-03-22
5560,65.84,2520.78,1722.49,2021-03-23
5561,65.84,2520.78,1722.49,2021-03-24
5562,65.84,2520.78,1722.49,2021-03-25
5563,65.84,2520.78,1722.49,2021-03-26
5564,65.84,2520.78,1722.49,2021-03-27
5565,65.84,2520.78,1722.49,2021-03-28
5566,65.84,2520.78,1722.49,2021-03-29
5567,65.84,2520.78,1722.49,2021-03-30
5568,65.84,2520.78,1722.49,2021-03-31
5569,65.33,2419.48,1759.21,2021-04-01
5570,65.33,2419.48,1759.21,2021-04-02
5571,65.33,2419.48,1759.21,2021-04-03
5572,65.33,2419.48,1759.21,2021-04-04
5573,65.33,2419.48,1759.21,2021-04-05
5574,65.33,2419.48,1759.21,2021-04-06
5575,65.33,2419.48,1759.21,2021-04-07
5576,65.33,2419.48,1759.21,2021-04-08
5577,65.33,2419.48,1759.21,2021-04-09
5578,65.33,2419.48,1759.21,2021-04-10
5579,65.33,2419.48,1759.21,2021-04-11
5580,65.33,2419.48,1759.21,2021-04-12
5581,65.33,2419.48,1759.21,2021-04-13
5582,65.33,2419.48,1759.21,2021-04-14
5583,65.33,2419.48,1759.21,2021-04-15
5584,65.33,2419.48,1759.21,2021-04-16
5585,65.33,2419.48,1759.21,2021-04-17
5586,65.33,2419.48,1759.21,2021-04-18
5587,65.33,2419.48,1759.21,2021-04-19
5588,65.33,2419.48,1759.21,2021-04-20
5589,65.33,2419.48,1759.21,2021-04-21
5590,65.33,2419.48,1759.21,2021-04-22
5591,65.33,2419.48,1759.21,2021-04-23
5592,65.33,2419.48,1759.21,2021-04-24
5593,65.33,2419.48,1759.21,2021-04-25
5594,65.33,2419.48,1759.21,2021-04-26
5595,65.33,2419.48,1759.21,2021-04-27
5596,65.33,2419.48,1759.21,2021-04-28
5597,65.33,2419.48,1759.21,2021-04-29
5598,65.33,2419.48,1759.21,2021-04-30
5599,68.34,2450.45,1849.28,2021-05-01
5600,68.34,2450.45,1849.28,2021-05-02
5601,68.34,2450.45,1849.28,2021-05-03
5602,68.34,2450.45,1849.28,2021-05-04
5603,68.34,2450.45,1849.28,2021-05-05
5604,68.34,2450.45,1849.28,2021-05-06
5605,68.34,2450.45,1849.28,2021-05-07
5606,68.34,2450.45,1849.28,2021-05-08
5607,68.34,2450.45,1849.28,2021-05-09
5608,68.34,2450.45,1849.28,2021-05-10
5609,68.34,2450.45,1849.28,2021-05-11
5610,68.34,2450.45,1849.28,2021-05-12
5611,68.34,2450.45,1849.28,2021-05-13
5612,68.34,2450.45,1849.28,2021-05-14
5613,68.34,2450.45,1849.28,2021-05-15
5614,68.34,2450.45,1849.28,2021-05-16
5615,68.34,2450.45,1849.28,2021-05-17
5616,68.34,2450.45,1849.28,2021-05-18
5617,68.34,2450.45,1849.28,2021-05-19
5618,68.34,2450.45,1849.28,2021-05-20
5619,68.34,2450.45,1849.28,2021-05-21
5620,68.34,2450.45,1849.28,2021-05-22
5621,68.34,2450.45,1849.28,2021-05-23
5622,68.34,2450.45,1849.28,2021-05-24
5623,68.34,2450.45,1849.28,2021-05-25
5624,68.34,2450.45,1849.28,2021-05-26
5625,68.34,2450.45,1849.28,2021-05-27
5626,68.34,2450.45,1849.28,2021-05-28
5627,68.34,2450.45,1849.28,2021-05-29
5628,68.34,2450.45,1849.28,2021-05-30
5629,68.34,2450.45,1849.28,2021-05-31
5630,73.35,2407.5,1835.15,2021-06-01
5631,73.35,2407.5,1835.15,2021-06-02
5632,73.35,2407.5,1835.15,2021-06-03
5633,73.35,2407.5,1835.15,2021-06-04
5634,73.35,2407.5,1835.15,2021-06-05
5635,73.35,2407.5,1835.15,2021-06-06
5636,73.35,2407.5,1835.15,2021-06-07
5637,73.35,2407.5,1835.15,2021-06-08
5638,73.35,2407.5,1835.15,2021-06-09
5639,73.35,2407.5,1835.15,2021-06-10
5640,73.35,2407.5,1835.15,2021-06-11
5641,73.35,2407.5,1835.15,2021-06-12
5642,73.35,2407.5,1835.15,2021-06-13
5643,73.35,2407.5,1835.15,2021-06-14
5644,73.35,2407.5,1835.15,2021-06-15
5645,73.35,2407.5,1835.15,2021-06-16
5646,73.35,2407.5,1835.15,2021-06-17
5647,73.35,2407.5,1835.15,2021-06-18
5648,73.35,2407.5,1835.15,2021-06-19
5649,73.35,2407.5,1835.15,2021-06-20
5650,73.35,2407.5,1835.15,2021-06-21
5651,73.35,2407.5,1835.15,2021-06-22
5652,73.35,2407.5,1835.15,2021-06-23
5653,73.35,2407.5,1835.15,2021-06-24
5654,73.35,2407.5,1835.15,2021-06-25
5655,73.35,2407.5,1835.15,2021-06-26
5656,73.35,2407.5,1835.15,2021-06-27
5657,73.35,2407.5,1835.15,2021-06-28
5658,73.35,2407.5,1835.15,2021-06-29
5659,73.35,2407.5,1835.15,2021-06-30
5660,74.29,2354.43,1805.15,2021-07-01
5661,74.29,2354.43,1805.15,2021-07-02
5662,74.29,2354.43,1805.15,2021-07-03
5663,74.29,2354.43,1805.15,2021-07-04
5664,74.29,2354.43,1805.15,2021-07-05
5665,74.29,2354.43,1805.15,2021-07-06
5666,74.29,2354.43,1805.15,2021-07-07
5667,74.29,2354.43,1805.15,2021-07-08
5668,74.29,2354.43,1805.15,2021-07-09
5669,74.29,2354.43,1805.15,2021-07-10
5670,74.29,2354.43,1805.15,2021-07-11
5671,74.29,2354.43,1805.15,2021-07-12
5672,74.29,2354.43,1805.15,2021-07-13
5673,74.29,2354.43,1805.15,2021-07-14
5674,74.29,2354.43,1805.15,2021-07-15
5675,74.29,2354.43,1805.15,2021-07-16
5676,74.29,2354.43,1805.15,2021-07-17
5677,74.29,2354.43,1805.15,2021-07-18
5678,74.29,2354.43,1805.15,2021-07-19
5679,74.29,2354.43,1805.15,2021-07-20
5680,74.29,2354.43,1805.15,2021-07-21
5681,74.29,2354.43,1805.15,2021-07-22
5682,74.29,2354.43,1805.15,2021-07-23
5683,74.29,2354.43,1805.15,2021-07-24
5684,74.29,2354.43,1805.15,2021-07-25
5685,74.29,2354.43,1805.15,2021-07-26
5686,74.29,2354.43,1805.15,2021-07-27
5687,74.29,2354.43,1805.15,2021-07-28
5688,74.29,2354.43,1805.15,2021-07-29
5689,74.29,2354.43,1805.15,2021-07-30
5690,74.29,2354.43,1805.15,2021-07-31
5691,70.51,2555.86,1785.67,2021-08-01
5692,70.51,2555.86,1785.67,2021-08-02
5693,70.51,2555.86,1785.67,2021-08-03
5694,70.51,2555.86,1785.67,2021-08-04
5695,70.51,2555.86,1785.67,2021-08-05
5696,70.51,2555.86,1785.67,2021-08-06
5697,70.51,2555.86,1785.67,2021-08-07
5698,70.51,2555.86,1785.67,2021-08-08
5699,70.51,2555.86,1785.67,2021-08-09
5700,70.51,2555.86,1785.67,2021-08-10
5701,70.51,2555.86,1785.67,2021-08-11
5702,70.51,2555.86,1785.67,2021-08-12
5703,70.51,2555.86,1785.67,2021-08-13
5704,70.51,2555.86,1785.67,2021-08-14
5705,70.51,2555.86,1785.67,2021-08-15
5706,70.51,2555.86,1785.67,2021-08-16
5707,70.51,2555.86,1785.67,2021-08-17
5708,70.51,2555.86,1785.67,2021-08-18
5709,70.51,2555.86,1785.67,2021-08-19
5710,70.51,2555.86,1785.67,2021-08-20
5711,70.51,2555.86,1785.67,2021-08-21
5712,70.51,2555.86,1785.67,2021-08-22
5713,70.51,2555.86,1785.67,2021-08-23
5714,70.51,2555.86,1785.67,2021-08-24
5715,70.51,2555.86,1785.67,2021-08-25
5716,70.51,2555.86,1785.67,2021-08-26
5717,70.51,2555.86,1785.67,2021-08-27
5718,70.51,2555.86,1785.67,2021-08-28
5719,70.51,2555.86,1785.67,2021-08-29
5720,70.51,2555.86,1785.67,2021-08-30
5721,70.51,2555.86,1785.67,2021-08-31
5722,74.88,2627.18,1778.29,2021-09-01
5723,74.88,2627.18,1778.29,2021-09-02
5724,74.88,2627.18,1778.29,2021-09-03
5725,74.88,2627.18,1778.29,2021-09-04
5726,74.88,2627.18,1778.29,2021-09-05
5727,74.88,2627.18,1778.29,2021-09-06
5728,74.88,2627.18,1778.29,2021-09-07
5729,74.88,2627.18,1778.29,2021-09-08
5730,74.88,2627.18,1778.29,2021-09-09
5731,74.88,2627.18,1778.29,2021-09-10
5732,74.88,2627.18,1778.29,2021-09-11
5733,74.88,2627.18,1778.29,2021-09-12
5734,74.88,2627.18,1778.29,2021-09-13
5735,74.88,2627.18,1778.29,2021-09-14
5736,74.88,2627.18,1778.29,2021-09-15
5737,74.88,2627.18,1778.29,2021-09-16
5738,74.88,2627.18,1778.29,2021-09-17
5739,74.88,2627.18,1778.29,2021-09-18
5740,74.88,2627.18,1778.29,2021-09-19
5741,74.88,2627.18,1778.29,2021-09-20
5742,74.88,2627.18,1778.29,2021-09-21
5743,74.88,2627.18,1778.29,2021-09-22
5744,74.88,2627.18,1778.29,2021-09-23
5745,74.88,2627.18,1778.29,2021-09-24
5746,74.88,2627.18,1778.29,2021-09-25
5747,74.88,2627.18,1778.29,2021-09-26
5748,74.88,2627.18,1778.29,2021-09-27
5749,74.88,2627.18,1778.29,2021-09-28
5750,74.88,2627.18,1778.29,2021-09-29
5751,74.88,2627.18,1778.29,2021-09-30
5752,83.75,2632.62,1775.58,2021-10-01
5753,83.75,2632.62,1775.58,2021-10-02
5754,83.75,2632.62,1775.58,2021-10-03
5755,83.75,2632.62,1775.58,2021-10-04
5756,83.75,2632.62,1775.58,2021-10-05
5757,83.75,2632.62,1775.58,2021-10-06
5758,83.75,2632.62,1775.58,2021-10-07
5759,83.75,2632.62,1775.58,2021-10-08
5760,83.75,2632.62,1775.58,2021-10-09
5761,83.75,2632.62,1775.58,2021-10-10
5762,83.75,2632.62,1775.58,2021-10-11
5763,83.75,2632.62,1775.58,2021-10-12
5764,83.75,2632.62,1775.58,2021-10-13
5765,83.75,2632.62,1775.58,2021-10-14
5766,83.75,2632.62,1775.58,2021-10-15
5767,83.75,2632.62,1775.58,2021-10-16
5768,83.75,2632.62,1775.58,2021-10-17
5769,83.75,2632.62,1775.58,2021-10-18
5770,83.75,2632.62,1775.58,2021-10-19
5771,83.75,2632.62,1775.58,2021-10-20
5772,83.75,2632.62,1775.58,2021-10-21
5773,83.75,2632.62,1775.58,2021-10-22
5774,83.75,2632.62,1775.58,2021-10-23
5775,83.75,2632.62,1775.58,2021-10-24
5776,83.75,2632.62,1775.58,2021-10-25
5777,83.75,2632.62,1775.58,2021-10-26
5778,83.75,2632.62,1775.58,2021-10-27
5779,83.75,2632.62,1775.58,2021-10-28
5780,83.75,2632.62,1775.58,2021-10-29
5781,83.75,2632.62,1775.58,2021-10-30
5782,83.75,2632.62,1775.58,2021-10-31
5783,80.75,2504.59,1818.44,2021-11-01
5784,80.75,2504.59,1818.44,2021-11-02
5785,80.75,2504.59,1818.44,2021-11-03
5786,80.75,2504.59,1818.44,2021-11-04
5787,80.75,2504.59,1818.44,2021-11-05
5788,80.75,2504.59,1818.44,2021-11-06
5789,80.75,2504.59,1818.44,2021-11-07
5790,80.75,2504.59,1818.44,2021-11-08
5791,80.75,2504.59,1818.44,2021-11-09
5792,80.75,2504.59,1818.44,2021-11-10
5793,80.75,2504.59,1818.44,2021-11-11
5794,80.75,2504.59,1818.44,2021-11-12
5795,80.75,2504.59,1818.44,2021-11-13
5796,80.75,2504.59,1818.44,2021-11-14
5797,80.75,2504.59,1818.44,2021-11-15
5798,80.75,2504.59,1818.44,2021-11-16
5799,80.75,2504.59,1818.44,2021-11-17
5800,80.75,2504.59,1818.44,2021-11-18
5801,80.75,2504.59,1818.44,2021-11-19
5802,80.75,2504.59,1818.44,2021-11-20
5803,80.75,2504.59,1818.44,2021-11-21
5804,80.75,2504.59,1818.44,2021-11-22
5805,80.75,2504.59,1818.44,2021-11-23
5806,80.75,2504.59,1818.44,2021-11-24
5807,80.75,2504.59,1818.44,2021-11-25
5808,80.75,2504.59,1818.44,2021-11-26
5809,80.75,2504.59,1818.44,2021-11-27
5810,80.75,2504.59,1818.44,2021-11-28
5811,80.75,2504.59,1818.44,2021-11-29
5812,80.75,2504.59,1818.44,2021-11-30
5813,74.8,2481.95,1790.9,2021-12-01
5814,74.8,2481.95,1790.9,2021-12-02
5815,74.8,2481.95,1790.9,2021-12-03
5816,74.8,2481.95,1790.9,2021-12-04
5817,74.8,2481.95,1790.9,2021-12-05
5818,74.8,2481.95,1790.9,2021-12-06
5819,74.8,2481.95,1790.9,2021-12-07
5820,74.8,2481.95,1790.9,2021-12-08
5821,74.8,2481.95,1790.9,2021-12-09
5822,74.8,2481.95,1790.9,2021-12-10
5823,74.8,2481.95,1790.9,2021-12-11
5824,74.8,2481.95,1790.9,2021-12-12
5825,74.8,2481.95,1790.9,2021-12-13
5826,74.8,2481.95,1790.9,2021-12-14
5827,74.8,2481.95,1790.9,2021-12-15
5828,74.8,2481.95,1790.9,2021-12-16
5829,74.8,2481.95,1790.9,2021-12-17
5830,74.8,2481.95,1790.9,2021-12-18
5831,74.8,2481.95,1790.9,2021-12-19
5832,74.8,2481.95,1790.9,2021-12-20
5833,74.8,2481.95,1790.9,2021-12-21
5834,74.8,2481.95,1790.9,2021-12-22
5835,74.8,2481.95,1790.9,2021-12-23
5836,74.8,2481.95,1790.9,2021-12-24
5837,74.8,2481.95,1790.9,2021-12-25
5838,74.8,2481.95,1790.9,2021-12-26
5839,74.8,2481.95,1790.9,2021-12-27
5840,74.8,2481.95,1790.9,2021-12-28
5841,74.8,2481.95,1790.9,2021-12-29
5842,74.8,2481.95,1790.9,2021-12-30
5843,74.8,2481.95,1790.9,2021-12-31
5844,85.48,2545.86,1816.43,2022-01-01
5845,85.48,2545.86,1816.43,2022-01-02
5846,85.48,2545.86,1816.43,2022-01-03
5847,85.48,2545.86,1816.43,2022-01-04
5848,85.48,2545.86,1816.43,2022-01-05
5849,85.48,2545.86,1816.43,2022-01-06
5850,85.48,2545.86,1816.43,2022-01-07
5851,85.48,2545.86,1816.43,2022-01-08
5852,85.48,2545.86,1816.43,2022-01-09
5853,85.48,2545.86,1816.43,2022-01-10
5854,85.48,2545.86,1816.43,2022-01-11
5855,85.48,2545.86,1816.43,2022-01-12
5856,85.48,2545.86,1816.43,2022-01-13
5857,85.48,2545.86,1816.43,2022-01-14
5858,85.48,2545.86,1816.43,2022-01-15
5859,85.48,2545.86,1816.43,2022-01-16
5860,85.48,2545.86,1816.43,2022-01-17
5861,85.48,2545.86,1816.43,2022-01-18
5862,85.48,2545.86,1816.43,2022-01-19
5863,85.48,2545.86,1816.43,2022-01-20
5864,85.48,2545.86,1816.43,2022-01-21
5865,85.48,2545.86,1816.43,2022-01-22
5866,85.48,2545.86,1816.43,2022-01-23
5867,85.48,2545.86,1816.43,2022-01-24
5868,85.48,2545.86,1816.43,2022-01-25
5869,85.48,2545.86,1816.43,2022-01-26
5870,85.48,2545.86,1816.43,2022-01-27
5871,85.48,2545.86,1816.43,2022-01-28
5872,85.48,2545.86,1816.43,2022-01-29
5873,85.48,2545.86,1816.43,2022-01-30
5874,85.48,2545.86,1816.43,2022-01-31
5875,94.28,2681.11,1857.11,2022-02-01
5876,94.28,2681.11,1857.11,2022-02-02
5877,94.28,2681.11,1857.11,2022-02-03
5878,94.28,2681.11,1857.11,2022-02-04
5879,94.28,2681.11,1857.11,2022-02-05
5880,94.28,2681.11,1857.11,2022-02-06
5881,94.28,2681.11,1857.11,2022-02-07
5882,94.28,2681.11,1857.11,2022-02-08
5883,94.28,2681.11,1857.11,2022-02-09
5884,94.28,2681.11,1857.11,2022-02-10
5885,94.28,2681.11,1857.11,2022-02-11
5886,94.28,2681.11,1857.11,2022-02-12
5887,94.28,2681.11,1857.11,2022-02-13
5888,94.28,2681.11,1857.11,2022-02-14
5889,94.28,2681.11,1857.11,2022-02-15
5890,94.28,2681.11,1857.11,2022-02-16
5891,94.28,2681.11,1857.11,2022-02-17
5892,94.28,2681.11,1857.11,2022-02-18
5893,94.28,2681.11,1857.11,2022-02-19
5894,94.28,2681.11,1857.11,2022-02-20
5895,94.28,2681.11,1857.11,2022-02-21
5896,94.28,2681.11,1857.11,2022-02-22
5897,94.28,2681.11,1857.11,2022-02-23
5898,94.28,2681.11,1857.11,2022-02-24
5899,94.28,2681.11,1857.11,2022-02-25
5900,94.28,2681.11,1857.11,2022-02-26
5901,94.28,2681.11,1857.11,2022-02-27
5902,94.28,2681.11,1857.11,2022-02-28
5903,112.51,2591.26,1949.43,2022-03-01
5904,112.51,2591.26,1949.43,2022-03-02
5905,112.51,2591.26,1949.43,2022-03-03
5906,112.51,2591.26,1949.43,2022-03-04
5907,112.51,2591.26,1949.43,2022-03-05
5908,112.51,2591.26,1949.43,2022-03-06
5909,112.51,2591.26,1949.43,2022-03-07
5910,112.51,2591.26,1949.43,2022-03-08
5911,112.51,2591.26,1949.43,2022-03-09
5912,112.51,2591.26,1949.43,2022-03-10
5913,112.51,2591.26,1949.43,2022-03-11
5914,112.51,2591.26,1949.43,2022-03-12
5915,112.51,2591.26,1949.43,2022-03-13
5916,112.51,2591.26,1949.43,2022-03-14
5917,112.51,2591.26,1949.43,2022-03-15
5918,112.51,2591.26,1949.43,2022-03-16
5919,112.51,2591.26,1949.43,2022-03-17
5920,112.51,2591.26,1949.43,2022-03-18
5921,112.51,2591.26,1949.43,2022-03-19
5922,112.51,2591.26,1949.43,2022-03-20
5923,112.51,2591.26,1949.43,2022-03-21
5924,112.51,2591.26,1949.43,2022-03-22
5925,112.51,2591.26,1949.43,2022-03-23
5926,112.51,2591.26,1949.43,2022-03-24
5927,112.51,2591.26,1949.43,2022-03-25
5928,112.51,2591.26,1949.43,2022-03-26
5929,112.51,2591.26,1949.43,2022-03-27
5930,112.51,2591.26,1949.43,2022-03-28
5931,112.51,2591.26,1949.43,2022-03-29
5932,112.51,2591.26,1949.43,2022-03-30
5933,112.51,2591.26,1949.43,2022-03-31
5934,105.81,2588.1,1935.24,2022-04-01
5935,105.81,2588.1,1935.24,2022-04-02
5936,105.81,2588.1,1935.24,2022-04-03
5937,105.81,2588.1,1935.24,2022-04-04
5938,105.81,2588.1,1935.24,2022-04-05
5939,105.81,2588.1,1935.24,2022-04-06
5940,105.81,2588.1,1935.24,2022-04-07
5941,105.81,2588.1,1935.24,2022-04-08
5942,105.81,2588.1,1935.24,2022-04-09
5943,105.81,2588.1,1935.24,2022-04-10
5944,105.81,2588.1,1935.24,2022-04-11
5945,105.81,2588.1,1935.24,2022-04-12
5946,105.81,2588.1,1935.24,2022-04-13
5947,105.81,2588.1,1935.24,2022-04-14
5948,105.81,2588.1,1935.24,2022-04-15
5949,105.81,2588.1,1935.24,2022-04-16
5950,105.81,2588.1,1935.24,2022-04-17
5951,105.81,2588.1,1935.24,2022-04-18
5952,105.81,2588.1,1935.24,2022-04-19
5953,105.81,2588.1,1935.24,2022-04-20
5954,105.81,2588.1,1935.24,2022-04-21
5955,105.81,2588.1,1935.24,2022-04-22
5956,105.81,2588.1,1935.24,2022-04-23
5957,105.81,2588.1,1935.24,2022-04-24
5958,105.81,2588.1,1935.24,2022-04-25
5959,105.81,2588.1,1935.24,2022-04-26
5960,105.81,2588.1,1935.24,2022-04-27
5961,105.81,2588.1,1935.24,2022-04-28
5962,105.81,2588.1,1935.24,2022-04-29
5963,105.81,2588.1,1935.24,2022-04-30
5964,111.55,2484.48,1849.5,2022-05-01
5965,111.55,2484.48,1849.5,2022-05-02
5966,111.55,2484.48,1849.5,2022-05-03
5967,111.55,2484.48,1849.5,2022-05-04
5968,111.55,2484.48,1849.5,2022-05-05
5969,111.55,2484.48,1849.5,2022-05-06
5970,111.55,2484.48,1849.5,2022-05-07
5971,111.55,2484.48,1849.5,2022-05-08
5972,111.55,2484.48,1849.5,2022-05-09
5973,111.55,2484.48,1849.5,2022-05-10
5974,111.55,2484.48,1849.5,2022-05-11
5975,111.55,2484.48,1849.5,2022-05-12
5976,111.55,2484.48,1849.5,2022-05-13
5977,111.55,2484.48,1849.5,2022-05-14
5978,111.55,2484.48,1849.5,2022-05-15
5979,111.55,2484.48,1849.5,2022-05-16
5980,111.55,2484.48,1849.5,2022-05-17
5981,111.55,2484.48,1849.5,2022-05-18
5982,111.55,2484.48,1849.5,2022-05-19
5983,111.55,2484.48,1849.5,2022-05-20
5984,111.55,2484.48,1849.5,2022-05-21
5985,111.55,2484.48,1849.5,2022-05-22
5986,111.55,2484.48,1849.5,2022-05-23
5987,111.55,2484.48,1849.5,2022-05-24
5988,111.55,2484.48,1849.5,2022-05-25
5989,111.55,2484.48,1849.5,2022-05-26
5990,111.55,2484.48,1849.5,2022-05-27
5991,111.55,2484.48,1849.5,2022-05-28
5992,111.55,2484.48,1849.5,2022-05-29
5993,111.55,2484.48,1849.5,2022-05-30
5994,111.55,2484.48,1849.5,2022-05-31
5995,117.22,2428.38,1837.07,2022-06-01
5996,117.22,2428.38,1837.07,2022-06-02
5997,117.22,2428.38,1837.07,2022-06-03
5998,117.22,2428.38,1837.07,2022-06-04
5999,117.22,2428.38,1837.07,2022-06-05
6000,117.22,2428.38,1837.07,2022-06-06
6001,117.22,2428.38,1837.07,2022-06-07
6002,117.22,2428.38,1837.07,2022-06-08
6003,117.22,2428.38,1837.07,2022-06-09
6004,117.22,2428.38,1837.07,2022-06-10
6005,117.22,2428.38,1837.07,2022-06-11
6006,117.22,2428.38,1837.07,2022-06-12
6007,117.22,2428.38,1837.07,2022-06-13
6008,117.22,2428.38,1837.07,2022-06-14
6009,117.22,2428.38,1837.07,2022-06-15
6010,117.22,2428.38,1837.07,2022-06-16
6011,117.22,2428.38,1837.07,2022-06-17
6012,117.22,2428.38,1837.07,2022-06-18
6013,117.22,2428.38,1837.07,2022-06-19
6014,117.22,2428.38,1837.07,2022-06-20
6015,117.22,2428.38,1837.07,2022-06-21
6016,117.22,2428.38,1837.07,2022-06-22
6017,117.22,2428.38,1837.07,2022-06-23
6018,117.22,2428.38,1837.07,2022-06-24
6019,117.22,2428.38,1837.07,2022-06-25
6020,117.22,2428.38,1837.07,2022-06-26
6021,117.22,2428.38,1837.07,2022-06-27
6022,117.22,2428.38,1837.07,2022-06-28
6023,117.22,2428.38,1837.07,2022-06-29
6024,117.22,2428.38,1837.07,2022-06-30
